37,Zara Larsson,I Would Like,"1,248,679"
38,Migos,T-Shirt,"1,226,135"
39,Calvin Harris,My Way,"1,218,803"
40,Big Sean,Bounce Back,"1,193,275"
41,Julia Michaels,Issues,"1,191,575"
42,Major Lazer,Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),"1,188,522"
43,AJR,Weak,"1,171,458"
44,Alan Walker,Alone,"1,147,708"
45,Twenty One Pilots,Heathens,"1,098,818"
46,Aminé,Caroline,"1,087,573"
47,Jonas Blue,By Your Side,"1,070,651"
48,The Chainsmokers,All We Know,"1,061,743"
49,Alessia Cara,Scars To Your Beautiful,"1,061,563"
50,Shawn Mendes,Treat You Better,"1,055,570"
51,Snakehips,Don't Leave,"945,702"
52,J Balvin,Safari,"943,295"
53,Nicky Jam,El Amante,"927,603"
54,Zion & Lennox,Otra vez (feat. J Balvin),"922,250"
55,KYLE,iSpy (feat. Lil Yachty),"916,725"
56,The Chainsmokers,Don't Let Me Down,"892,158"
57,Rag'n'Bone Man,Human,"854,021"
58,Justin Timberlake,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")","853,301"
59,Petit Biscuit,Sunset Lover,"833,474"
60,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),"832,783"
61,DRAM,Broccoli (feat. Lil Yachty),"832,300"
62,Luke Christopher,Lot to Learn,"823,161"
63,Adele,Water Under the Bridge,"817,480"
64,Noah Cyrus,Make Me (Cry),"793,238"
65,Ed Sheeran,Photograph,"790,703"
66,Bebe Rexha,I Got You,"785,583"
67,Ricky Martin,Vente Pa' Ca,"769,972"
68,NEIKED,Sexual,"750,781"
69,Little Mix,Touch,"730,053"
70,The Weeknd,Party Monster,"727,918"
71,Mike Posner,I Took A Pill In Ibiza - Seeb Remix,"718,489"
72,Isaiah,It's Gotta Be You,"702,814"
73,Childish Gambino,Redbone,"689,612"
74,Hearts & Colors,Lighthouse - Andrelli Remix,"679,563"
75,Twenty One Pilots,Ride,"671,780"
76,Ed Sheeran,Thinking out Loud,"668,780"
77,Jax Jones,You Don't Know Me - Radio Edit,"665,926"
78,21 Savage,X (feat. Future),"664,138"
79,Wisin,Vacaciones,"657,832"
80,Bruno Mars,Versace on the Floor,"656,304"
81,Sia,Cheap Thrills,"654,294"
82,Jonas Blue,Perfect Strangers,"648,151"
83,IAmChino,"Ay Mi Dios (feat. Pitbull, Yandel & Chacal)","647,699"
84,Twenty One Pilots,Stressed Out,"640,004"
85,gnash,"i hate u, i love u (feat. olivia o'brien)","636,596"
86,Calvin Harris,This Is What You Came For,"633,472"
87,Alan Walker,Faded,"632,163"
88,Nevada,The Mack,"630,868"
89,J. Cole,Deja Vu,"630,281"
90,Desiigner,Panda,"629,092"
91,JP Cooper,September Song,"629,025"
92,Sia,The Greatest,"628,935"
93,Drake,Too Good,"625,811"
94,Sean Paul,No Lie,"624,904"
95,Vice,Steady 1234 (feat. Jasmine Thompson & Skizzy Mars),"605,147"
96,G-Eazy,Some Kind Of Drug,"603,953"
97,Ozuna,Dile Que Tu Me Quieres,"603,527"
98,Carlos Vives,La Bicicleta,"601,730"
99,Fifth Harmony,Work from Home (feat. Ty Dolla $ign),"600,773"
100,Piso 21,Me Llamas (feat. Maluma) - Remix,"599,534"
101,Justin Bieber,Love Yourself,"589,536"
102,Sebastian Yatra,Traicionera,"586,795"
103,Lil Wayne,"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)","583,395"
104,21 Savage,No Heart,"583,006"
105,Rob $tone,Chill Bill,"581,155"
106,Olivia Holt,History,"575,569"
107,Justin Bieber,Sorry,"570,591"
108,Drake,Sneakin’,"565,264"
109,Cashmere Cat,Trust Nobody (feat. Selena Gomez & Tory Lanez),"563,748"
110,Migos,Kelly Price (feat. Travis Scott),"562,114"
111,Flo Rida,Cake - Challenge Version,"558,565"
112,DVBBS,Not Going Home,"557,025"
113,Little Mix,Shout Out to My Ex,"549,374"
114,Drake,Controlla,"546,944"
115,Andy Grammer,Fresh Eyes,"544,868"
116,Zara Larsson,So Good (feat. Ty Dolla $ign),"542,062"
117,San Holo,Light,"540,842"
118,Rae Sremmurd,Swang,"538,863"
119,Rihanna,Needed Me,"536,636"
120,Mike Perry,The Ocean (feat. Shy Martin),"530,819"
121,Migos,Call Casting,"528,971"
122,Niall Horan,This Town,"528,496"
123,The Chainsmokers,Setting Fires,"525,126"
124,Rihanna,Work,"523,991"
125,FRENSHIP,Capsize,"522,182"
126,Coldplay,Hymn for the Weekend - Seeb Remix,"518,783"
127,Rihanna,Love On The Brain,"513,201"
128,Ryan Gosling,"City Of Stars - From ""La La Land"" Soundtrack","511,216"
129,Daddy Yankee,Shaky Shaky,"509,464"
130,Lukas Graham,7 Years,"502,929"
131,Migos,Get Right Witcha,"495,833"
132,Migos,Slippery (feat. Gucci Mane),"493,770"
133,Bruno Mars,That's What I Like,"493,461"
134,DNCE,Cake By The Ocean,"490,736"
135,A R I Z O N A,Oceans Away,"483,759"
136,Major Lazer,Light It Up (feat. Nyla & Fuse ODG) - Remix,"483,130"
137,Stanaj,Romantic - NOTD Remix,"481,641"
138,The Weeknd,Six Feet Under,"471,437"
139,Ariana Grande,Into You,"468,593"
140,Lauv,The Other,"467,381"
141,Young Thug,pick up the phone,"465,195"
142,The Weeknd,Sidewalks,"463,687"
143,Post Malone,Congratulations,"463,330"
144,Galantis,Love on Me,"462,900"
145,Chino & Nacho,Andas En Mi Cabeza,"460,769"
146,Kungs,This Girl (Kungs Vs. Cookin' On 3 Burners) - Kungs Vs. Cookin' On 3 Burners,"457,724"
147,DJ Snake,Middle,"455,431"
148,Calum Scott,Dancing On My Own,"452,084"
149,Travis Scott,goosebumps,"450,988"
150,MØ,Final Song,"441,937"
151,Gucci Mane,Both (feat. Drake),"439,393"
152,Major Lazer,Lean On (feat. MØ & DJ Snake),"439,019"
153,Big Sean,Moves,"438,997"
154,Anuel Aa,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]","438,896"
155,Jonas Blue,Fast Car,"437,348"
156,Lil Uzi Vert,You Was Right,"436,025"
157,Adele,Send My Love (To Your New Lover),"435,624"
158,Zay Hilfigerrr,Juju On That Beat (TZ Anthem),"433,772"
159,La La Land Cast,"Another Day Of Sun - From ""La La Land"" Soundtrack","431,155"
160,Charly Black,Gyal You A Party Animal - Remix,"430,577"
161,James Bay,Let It Go,"429,842"
162,Chance the Rapper,No Problem (feat. Lil Wayne & 2 Chainz),"428,894"
163,Enrique Iglesias,DUELE EL CORAZON,"424,989"
164,G-Eazy,"Me, Myself & I","423,214"
165,Shawn Mendes,Stitches,"422,101"
166,Adele,Hello,"415,886"
167,Maluma,Borro Cassette,"413,995"
168,ZAYN,PILLOWTALK,"412,015"
169,The Chainsmokers,Roses,"409,876"
170,Don Omar,Te Quiero Pa´Mi,"408,617"
171,KREAM,Taped up Heart (feat. Clara Mae),"406,284"
172,Maluma,Cuatro Babys,"405,345"
173,Mura Masa,Love$ick,"405,124"
174,Farruko,Chillax (feat. Ky-Mani Marley),"404,070"
175,J. Cole,No Role Modelz,"401,947"
176,Eminem,"Lose Yourself - From ""8 Mile"" Soundtrack","401,900"
177,Milky Chance,Cocoon,"397,607"
178,Passenger,Let Her Go,"396,092"
179,Future,Used to This,"388,987"
180,Future,Low Life,"388,372"
181,The Weeknd,The Hills,"385,816"
182,Cheat Codes,Sex,"383,268"
183,Justin Bieber,What Do You Mean?,"382,639"
184,Flume,Never Be Like You,"381,908"
185,Drake,Hotline Bling,"380,691"
186,Ed Sheeran,"I See Fire - From ""The Hobbit - The Desolation Of Smaug""","379,574"
187,John Legend,All of Me,"377,354"
188,Beyoncé,Halo,"373,292"
189,Drake,Jumpman,"372,236"
190,Chris Brown,Party,"363,996"
191,Post Malone,White Iverson,"363,567"
192,Zara Larsson,Lush Life,"362,272"
193,Sam Smith,Stay With Me,"359,979"
194,Cosculluela,Manicomio,"359,656"
195,Eminem,'Till I Collapse,"358,293"
196,Zara Larsson,Ain't My Fault,"358,276"
197,Young M.A,OOOUUU,"357,310"
198,Ryan Gosling,"City Of Stars - From ""La La Land"" Soundtrack/Pier","355,468"
199,MC G15,Deu Onda,"352,797"
200,Ed Sheeran,Tenerife Sea,"352,154"
Rank,Artist,Title,Streams
1,Ed Sheeran,Shape of You,"7,122,914"
2,The Chainsmokers,Paris,"3,948,527"
3,ZAYN,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""","3,641,608"
4,Ed Sheeran,Castle on the Hill,"3,420,993"
5,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),"3,053,882"
6,Luis Fonsi,Despacito (Featuring Daddy Yankee),"2,967,051"
7,The Weeknd,Starboy,"2,731,586"
8,James Arthur,Say You Won't Let Go,"2,608,052"
9,The Chainsmokers,Closer,"2,539,314"
10,Migos,Bad and Boujee (feat. Lil Uzi Vert),"2,514,978"
11,The Weeknd,I Feel It Coming,"2,459,298"
12,Maroon 5,Don't Wanna Know,"2,348,635"
13,Starley,Call On Me - Ryan Riback Extended Remix,"2,231,591"
14,Shakira,Chantaje (feat. Maluma),"2,163,878"
15,Steve Aoki,Just Hold On,"2,037,983"
16,Drake,Fake Love,"2,022,751"
17,Machine Gun Kelly,Bad Things (with Camila Cabello),"1,994,993"
18,DJ Snake,Let Me Love You,"1,940,718"
19,Bruno Mars,24K Magic,"1,855,984"
20,Martin Garrix,Scared to Be Lonely,"1,855,175"
21,Alessia Cara,"How Far I'll Go - From ""Moana""","1,790,824"
22,The Vamps,All Night,"1,627,813"
23,Drake,One Dance,"1,595,946"
24,Ariana Grande,Side To Side,"1,560,940"
25,Shawn Mendes,Mercy,"1,540,500"
26,Alok,Hear Me Now,"1,512,304"
27,Major Lazer,Cold Water (feat. Justin Bieber & MØ),"1,500,462"
28,Martin Jensen,Solo Dance,"1,496,988"
29,Rae Sremmurd,Black Beatles,"1,477,876"
30,Martin Garrix,In the Name of Love,"1,472,890"
31,Major Lazer,Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),"1,436,206"
32,Robin Schulz,Shed a Light,"1,412,127"
33,Sage The Gemini,Now and Later,"1,393,022"
34,CNCO,Reggaetón Lento (Bailemos),"1,373,877"
35,Jon Bellion,All Time Low,"1,367,735"
36,John Legend,Love Me Now,"1,365,114"
37,Julia Michaels,Issues,"1,363,042"
38,Migos,T-Shirt,"1,343,657"
39,Hailee Steinfeld,Starving,"1,329,107"
40,Calvin Harris,My Way,"1,287,589"
41,Zara Larsson,I Would Like,"1,281,640"
42,AJR,Weak,"1,275,252"
43,Big Sean,Bounce Back,"1,234,822"
44,Alan Walker,Alone,"1,208,488"
45,The Chainsmokers,All We Know,"1,126,371"
46,Twenty One Pilots,Heathens,"1,118,252"
47,Alessia Cara,Scars To Your Beautiful,"1,116,563"
48,Jonas Blue,By Your Side,"1,098,946"
49,Shawn Mendes,Treat You Better,"1,088,492"
50,Aminé,Caroline,"1,079,588"
51,Snakehips,Don't Leave,"1,044,256"
52,Nicky Jam,El Amante,"1,016,858"
53,KYLE,iSpy (feat. Lil Yachty),"972,417"
54,J Balvin,Safari,"950,884"
55,Zion & Lennox,Otra vez (feat. J Balvin),"937,394"
56,The Chainsmokers,Don't Let Me Down,"909,386"
57,Rag'n'Bone Man,Human,"909,285"
58,Adele,Water Under the Bridge,"892,122"
59,Petit Biscuit,Sunset Lover,"883,440"
60,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),"872,127"
61,Luke Christopher,Lot to Learn,"864,839"
62,Ed Sheeran,Photograph,"862,975"
63,Bebe Rexha,I Got You,"855,902"
64,Noah Cyrus,Make Me (Cry),"849,605"
65,Justin Timberlake,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")","838,976"
66,NEIKED,Sexual,"790,736"
67,DRAM,Broccoli (feat. Lil Yachty),"788,285"
68,Jax Jones,You Don't Know Me - Radio Edit,"786,655"
69,Ricky Martin,Vente Pa' Ca,"779,548"
70,The Weeknd,Party Monster,"777,499"
71,Little Mix,Touch,"771,408"
72,Isaiah,It's Gotta Be You,"763,568"
73,Childish Gambino,Redbone,"758,026"
74,Hearts & Colors,Lighthouse - Andrelli Remix,"744,972"
75,Mike Posner,I Took A Pill In Ibiza - Seeb Remix,"737,733"
76,Ed Sheeran,Thinking out Loud,"728,909"
77,Sean Paul,No Lie,"722,310"
78,Sia,The Greatest,"717,816"
79,JP Cooper,September Song,"711,501"
80,J. Cole,Deja Vu,"690,369"
81,Nevada,The Mack,"687,004"
82,Sia,Cheap Thrills,"684,422"
83,Wisin,Vacaciones,"678,576"
84,Twenty One Pilots,Ride,"677,991"
85,IAmChino,"Ay Mi Dios (feat. Pitbull, Yandel & Chacal)","677,698"
86,gnash,"i hate u, i love u (feat. olivia o'brien)","672,775"
87,21 Savage,X (feat. Future),"671,157"
88,Calvin Harris,This Is What You Came For,"662,853"
89,Jonas Blue,Perfect Strangers,"660,714"
90,Twenty One Pilots,Stressed Out,"658,078"
91,Alan Walker,Faded,"657,868"
92,Piso 21,Me Llamas (feat. Maluma) - Remix,"654,537"
93,G-Eazy,Some Kind Of Drug,"652,444"
94,Bruno Mars,Versace on the Floor,"649,056"
95,Vice,Steady 1234 (feat. Jasmine Thompson & Skizzy Mars),"644,528"
96,Migos,Kelly Price (feat. Travis Scott),"641,841"
97,Drake,Too Good,"635,312"
98,Desiigner,Panda,"628,079"
99,Olivia Holt,History,"626,670"
100,Fifth Harmony,Work from Home (feat. Ty Dolla $ign),"626,014"
101,Ozuna,Dile Que Tu Me Quieres,"620,947"
102,Zara Larsson,So Good (feat. Ty Dolla $ign),"618,296"
103,Justin Bieber,Love Yourself,"612,894"
104,Carlos Vives,La Bicicleta,"607,131"
105,DVBBS,Not Going Home,"606,011"
106,Cashmere Cat,Trust Nobody (feat. Selena Gomez & Tory Lanez),"601,836"
107,Sebastian Yatra,Traicionera,"596,707"
108,Flo Rida,Cake - Challenge Version,"596,264"
109,Lil Wayne,"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)","595,429"
110,21 Savage,No Heart,"593,424"
111,Ryan Gosling,"City Of Stars - From ""La La Land"" Soundtrack","586,930"
112,Justin Bieber,Sorry,"578,321"
113,Migos,Call Casting,"575,088"
114,Drake,Sneakin’,"574,938"
115,Migos,Slippery (feat. Gucci Mane),"572,668"
116,Andy Grammer,Fresh Eyes,"572,256"
117,San Holo,Light,"569,896"
118,Rob $tone,Chill Bill,"567,237"
119,Rae Sremmurd,Swang,"564,589"
120,Stanaj,Romantic - NOTD Remix,"563,650"
121,A R I Z O N A,Oceans Away,"563,590"
122,Rihanna,Needed Me,"563,019"
123,FRENSHIP,Capsize,"562,736"
124,Rihanna,Love On The Brain,"557,455"
125,Post Malone,Congratulations,"556,805"
126,Coldplay,Hymn for the Weekend - Seeb Remix,"554,774"
127,Niall Horan,This Town,"554,429"
128,Migos,Get Right Witcha,"552,925"
129,Little Mix,Shout Out to My Ex,"549,686"
130,Mike Perry,The Ocean (feat. Shy Martin),"548,908"
131,The Chainsmokers,Setting Fires,"548,895"
132,Drake,Controlla,"548,869"
133,Rihanna,Work,"528,890"
134,Bruno Mars,That's What I Like,"528,203"
135,Major Lazer,Light It Up (feat. Nyla & Fuse ODG) - Remix,"522,246"
136,Lukas Graham,7 Years,"521,096"
137,The Weeknd,Six Feet Under,"509,826"
138,Lauv,The Other,"508,039"
139,La La Land Cast,"Another Day Of Sun - From ""La La Land"" Soundtrack","506,621"
140,DNCE,Cake By The Ocean,"505,112"
141,The Weeknd,Sidewalks,"504,670"
142,Ariana Grande,Into You,"492,410"
143,Travis Scott,goosebumps,"490,245"
144,Galantis,Love on Me,"488,881"
145,Daddy Yankee,Shaky Shaky,"481,024"
146,Chino & Nacho,Andas En Mi Cabeza,"478,361"
147,Calum Scott,Dancing On My Own,"476,186"
148,Gucci Mane,Both (feat. Drake),"475,968"
149,James Bay,Let It Go,"473,606"
150,Adele,Send My Love (To Your New Lover),"473,522"
151,MØ,Final Song,"473,468"
152,Young Thug,pick up the phone,"472,943"
153,Big Sean,Moves,"471,420"
154,Anuel Aa,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]","467,322"
155,DJ Snake,Middle,"466,785"
156,Eminem,"Lose Yourself - From ""8 Mile"" Soundtrack","465,801"
157,Kungs,This Girl (Kungs Vs. Cookin' On 3 Burners) - Kungs Vs. Cookin' On 3 Burners,"465,734"
158,Major Lazer,Lean On (feat. MØ & DJ Snake),"456,774"
159,Charly Black,Gyal You A Party Animal - Remix,"451,988"
160,Mura Masa,Love$ick,"451,072"
161,Jonas Blue,Fast Car,"450,136"
162,G-Eazy,"Me, Myself & I","442,214"
163,KREAM,Taped up Heart (feat. Clara Mae),"440,014"
164,ZAYN,PILLOWTALK,"435,877"
165,Adele,Hello,"435,558"
166,Shawn Mendes,Stitches,"434,265"
167,Chance the Rapper,No Problem (feat. Lil Wayne & 2 Chainz),"433,645"
168,Lil Uzi Vert,You Was Right,"431,653"
169,Don Omar,Te Quiero Pa´Mi,"430,706"
170,The Chainsmokers,Roses,"430,095"
171,Enrique Iglesias,DUELE EL CORAZON,"425,660"
172,Milky Chance,Cocoon,"424,929"
173,Post Malone,White Iverson,"424,792"
174,Farruko,Chillax (feat. Ky-Mani Marley),"424,518"
175,Passenger,Let Her Go,"422,731"
176,Zara Larsson,Lush Life,"416,921"
177,J. Cole,No Role Modelz,"416,617"
178,Ed Sheeran,"I See Fire - From ""The Hobbit - The Desolation Of Smaug""","416,042"
179,Maluma,Borro Cassette,"410,187"
180,The Weeknd,The Hills,"407,809"
181,Ryan Gosling,"City Of Stars - From ""La La Land"" Soundtrack/Pier","407,645"
182,Emma Stone,"Someone In The Crowd - From ""La La Land"" Soundtrack","404,533"
183,Flume,Never Be Like You,"402,925"
184,Future,Low Life,"402,412"
185,John Legend,All of Me,"402,339"
186,Maluma,Cuatro Babys,"401,176"
187,Eminem,'Till I Collapse,"398,282"
188,Future,Used to This,"397,826"
189,Cheat Codes,Sex,"396,044"
190,Ed Sheeran,Tenerife Sea,"392,280"
191,Kanye West,Stronger,"391,797"
192,Justin Bieber,What Do You Mean?,"390,272"
193,Sam Smith,Stay With Me,"387,705"
194,Chris Brown,Party,"385,827"
195,Imagine Dragons,Radioactive,"385,552"
196,Justin Hurwitz,"Mia & Sebastian’s Theme - From ""La La Land"" Soundtrack","385,300"
197,Migos,Brown Paper Bag,"384,631"
198,Lady Gaga,Million Reasons,"383,312"
199,Hozier,Take Me To Church,"382,775"
200,Drake,Hotline Bling,"381,876"
Rank,Artist,Title,Streams
1,Ed Sheeran,Shape of You,"7,419,406"
2,The Chainsmokers,Paris,"4,115,100"
3,ZAYN,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""","3,792,324"
4,Ed Sheeran,Castle on the Hill,"3,438,970"
5,Luis Fonsi,Despacito (Featuring Daddy Yankee),"3,221,839"
6,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),"3,152,400"
7,The Weeknd,Starboy,"2,819,430"
8,James Arthur,Say You Won't Let Go,"2,722,644"
9,Migos,Bad and Boujee (feat. Lil Uzi Vert),"2,654,562"
10,The Chainsmokers,Closer,"2,607,363"
11,The Weeknd,I Feel It Coming,"2,545,365"
12,Maroon 5,Don't Wanna Know,"2,404,885"
13,Starley,Call On Me - Ryan Riback Extended Remix,"2,348,939"
14,Shakira,Chantaje (feat. Maluma),"2,258,229"
15,Steve Aoki,Just Hold On,"2,132,198"
16,Martin Garrix,Scared to Be Lonely,"2,117,815"
17,Drake,Fake Love,"2,109,060"
18,Machine Gun Kelly,Bad Things (with Camila Cabello),"2,097,902"
19,DJ Snake,Let Me Love You,"1,957,629"
20,Bruno Mars,24K Magic,"1,907,353"
21,Alessia Cara,"How Far I'll Go - From ""Moana""","1,888,779"
22,The Vamps,All Night,"1,712,607"
23,Drake,One Dance,"1,654,476"
24,Ariana Grande,Side To Side,"1,632,653"
25,Major Lazer,Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),"1,587,272"
26,Martin Jensen,Solo Dance,"1,578,822"
27,Alok,Hear Me Now,"1,564,912"
28,Major Lazer,Cold Water (feat. Justin Bieber & MØ),"1,535,874"
29,Shawn Mendes,Mercy,"1,534,097"
30,Martin Garrix,In the Name of Love,"1,513,433"
31,Rae Sremmurd,Black Beatles,"1,504,138"
32,Julia Michaels,Issues,"1,496,702"
33,Robin Schulz,Shed a Light,"1,462,841"
34,CNCO,Reggaetón Lento (Bailemos),"1,433,202"
35,Sage The Gemini,Now and Later,"1,420,509"
36,Jon Bellion,All Time Low,"1,419,983"
37,Migos,T-Shirt,"1,417,828"
38,John Legend,Love Me Now,"1,411,456"
39,Hailee Steinfeld,Starving,"1,381,905"
40,AJR,Weak,"1,353,150"
41,Big Sean,Bounce Back,"1,326,508"
42,Calvin Harris,My Way,"1,299,594"
43,Zara Larsson,I Would Like,"1,295,731"
44,Alan Walker,Alone,"1,239,896"
45,The Chainsmokers,All We Know,"1,156,769"
46,Alessia Cara,Scars To Your Beautiful,"1,147,463"
47,Twenty One Pilots,Heathens,"1,141,035"
48,Aminé,Caroline,"1,130,850"
49,Shawn Mendes,Treat You Better,"1,126,512"
50,Jonas Blue,By Your Side,"1,124,308"
51,Snakehips,Don't Leave,"1,105,944"
52,Nicky Jam,El Amante,"1,081,189"
53,KYLE,iSpy (feat. Lil Yachty),"1,042,723"
54,Zion & Lennox,Otra vez (feat. J Balvin),"987,210"
55,J Balvin,Safari,"982,151"
56,The Chainsmokers,Don't Let Me Down,"936,924"
57,Adele,Water Under the Bridge,"920,781"
58,Luke Christopher,Lot to Learn,"916,990"
59,Rag'n'Bone Man,Human,"916,403"
60,Petit Biscuit,Sunset Lover,"912,793"
61,Bebe Rexha,I Got You,"896,639"
62,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),"893,476"
63,Ed Sheeran,Photograph,"883,465"
64,Justin Timberlake,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")","880,560"
65,Noah Cyrus,Make Me (Cry),"876,995"
66,DRAM,Broccoli (feat. Lil Yachty),"818,620"
67,Ricky Martin,Vente Pa' Ca,"814,470"
68,Little Mix,Touch,"800,033"
69,NEIKED,Sexual,"799,096"
70,The Weeknd,Party Monster,"793,949"
71,Isaiah,It's Gotta Be You,"785,381"
72,Childish Gambino,Redbone,"783,754"
73,Hearts & Colors,Lighthouse - Andrelli Remix,"775,424"
74,Mike Posner,I Took A Pill In Ibiza - Seeb Remix,"765,507"
75,Jax Jones,You Don't Know Me - Radio Edit,"764,751"
76,Ed Sheeran,Thinking out Loud,"746,189"
77,JP Cooper,September Song,"738,397"
78,IAmChino,"Ay Mi Dios (feat. Pitbull, Yandel & Chacal)","734,899"
79,J. Cole,Deja Vu,"728,514"
80,Sean Paul,No Lie,"726,533"
81,Sia,The Greatest,"714,786"
82,Wisin,Vacaciones,"713,820"
83,21 Savage,X (feat. Future),"710,757"
84,Sia,Cheap Thrills,"708,359"
85,Nevada,The Mack,"703,886"
86,Twenty One Pilots,Ride,"698,973"
87,Piso 21,Me Llamas (feat. Maluma) - Remix,"698,415"
88,Calvin Harris,This Is What You Came For,"695,097"
89,Bruno Mars,Versace on the Floor,"690,333"
90,gnash,"i hate u, i love u (feat. olivia o'brien)","687,407"
91,Migos,Kelly Price (feat. Travis Scott),"682,200"
92,Twenty One Pilots,Stressed Out,"681,892"
93,Jonas Blue,Perfect Strangers,"681,780"
94,G-Eazy,Some Kind Of Drug,"678,640"
95,Alan Walker,Faded,"677,852"
96,Desiigner,Panda,"661,340"
97,Vice,Steady 1234 (feat. Jasmine Thompson & Skizzy Mars),"659,866"
98,Ozuna,Dile Que Tu Me Quieres,"657,290"
99,Fifth Harmony,Work from Home (feat. Ty Dolla $ign),"654,666"
100,Olivia Holt,History,"653,936"
101,Drake,Too Good,"652,718"
102,Zara Larsson,So Good (feat. Ty Dolla $ign),"643,995"
103,Rae Sremmurd,Swang,"636,432"
104,21 Savage,No Heart,"636,312"
105,Justin Bieber,Love Yourself,"631,758"
106,Carlos Vives,La Bicicleta,"630,573"
107,Flo Rida,Cake - Challenge Version,"623,263"
108,Post Malone,Congratulations,"621,360"
109,DVBBS,Not Going Home,"620,089"
110,Lil Wayne,"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)","615,988"
111,Sebastian Yatra,Traicionera,"615,663"
112,Stanaj,Romantic - NOTD Remix,"614,148"
113,Drake,Sneakin’,"614,056"
114,Cashmere Cat,Trust Nobody (feat. Selena Gomez & Tory Lanez),"612,467"
115,San Holo,Light,"603,949"
116,Migos,Slippery (feat. Gucci Mane),"602,005"
117,Justin Bieber,Sorry,"600,292"
118,Andy Grammer,Fresh Eyes,"595,746"
119,Migos,Call Casting,"591,279"
120,Rob $tone,Chill Bill,"589,396"
121,FRENSHIP,Capsize,"587,205"
122,Rihanna,Love On The Brain,"581,137"
123,Rihanna,Needed Me,"580,655"
124,Niall Horan,This Town,"578,715"
125,A R I Z O N A,Oceans Away,"578,113"
126,Little Mix,Shout Out to My Ex,"573,312"
127,Drake,Controlla,"571,568"
128,Migos,Get Right Witcha,"568,395"
129,Mike Perry,The Ocean (feat. Shy Martin),"566,954"
130,Ryan Gosling,"City Of Stars - From ""La La Land"" Soundtrack","564,341"
131,Bruno Mars,That's What I Like,"563,326"
132,Coldplay,Hymn for the Weekend - Seeb Remix,"561,718"
133,The Chainsmokers,Setting Fires,"561,022"
134,Rihanna,Work,"551,449"
135,Lukas Graham,7 Years,"532,076"
136,The Weeknd,Six Feet Under,"531,030"
137,DNCE,Cake By The Ocean,"528,201"
138,Lauv,The Other,"527,769"
139,Big Sean,Moves,"526,652"
140,The Weeknd,Sidewalks,"525,725"
141,Ariana Grande,Into You,"524,327"
142,Travis Scott,goosebumps,"522,779"
143,Major Lazer,Light It Up (feat. Nyla & Fuse ODG) - Remix,"507,906"
144,Galantis,Love on Me,"505,869"
145,Kungs,This Girl (Kungs Vs. Cookin' On 3 Burners) - Kungs Vs. Cookin' On 3 Burners,"505,191"
146,Anuel Aa,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]","505,123"
147,Gucci Mane,Both (feat. Drake),"504,884"
148,Chino & Nacho,Andas En Mi Cabeza,"498,350"
149,Daddy Yankee,Shaky Shaky,"497,787"
150,MØ,Final Song,"492,808"
151,Adele,Send My Love (To Your New Lover),"492,444"
152,Charly Black,Gyal You A Party Animal - Remix,"492,220"
153,Young Thug,pick up the phone,"491,804"
154,DJ Snake,Middle,"488,908"
155,James Bay,Let It Go,"488,248"
156,La La Land Cast,"Another Day Of Sun - From ""La La Land"" Soundtrack","487,612"
157,Calum Scott,Dancing On My Own,"480,324"
158,Major Lazer,Lean On (feat. MØ & DJ Snake),"473,771"
159,Eminem,"Lose Yourself - From ""8 Mile"" Soundtrack","473,708"
160,Mura Masa,Love$ick,"465,313"
161,KREAM,Taped up Heart (feat. Clara Mae),"458,352"
162,Jonas Blue,Fast Car,"457,348"
163,ZAYN,PILLOWTALK,"457,225"
164,G-Eazy,"Me, Myself & I","456,996"
165,Chance the Rapper,No Problem (feat. Lil Wayne & 2 Chainz),"453,536"
166,Farruko,Chillax (feat. Ky-Mani Marley),"450,814"
167,Adele,Hello,"448,831"
168,The Chainsmokers,Roses,"448,050"
169,Don Omar,Te Quiero Pa´Mi,"447,856"
170,Post Malone,White Iverson,"447,720"
